2014GeCoA.131...62S|2014|Characterization of the dominant impactor signature for Apollo 17 impact melt rocks|Sharp, Miriam, Gerasimenko, Iva, Loudin, Lorne C., Liu, Jingao, James, Odette B., Puchtel, Igor S., Walker, Richard J.|Geochimica et Cosmochimica Acta|131||62|Concentrations of the highly siderophile elements (HSE) Re, Os, Ir, Ru, Pt, and Pd and <SUP>187</SUP>Os/<SUP>188</SUP>Os isotopic compositions are reported for seven Apollo 17 impact melt rocks. These data are used to examine the dominant chemical signature of the impactor that formed the melts. Six of the samples (72355, 72435, 72535, 76035, 76055, and 76135) have poikilitic textures; one sample (73235) has an aphanitic texture. Data for the samples define linear correlations when Ir is plotted versus other HSE concentrations, with y-intercepts indistinguishable from zero for most HSE in most rocks. Scatter about some of the trends, and occasional trends with positive y-intercepts, indicate either mixing of additional components that are heterogeneously distributed within several rocks, or modest fractionation of some HSE by volatilization, crystal fractionation, or other processes, during formation and evolution of the melt sheet. There is no statistical difference between the aphanitic and poikilitic samples in terms of HSE ratios after visible granulitic clasts were removed from aphanite 73235. Hence, earlier speculations that the two types of impact melt rocks at this site may have been generated by different impactors are not supported by our data. <P />Most Apollo 17 samples examined here and in prior studies are characterized by very similar HSE signatures, consistent with a common impactor. These samples are characterized by elevated Ru/Ir, Pd/Ir, and Re/Os, relative to most chondrites. Collectively, the data indicate that the impactor was characterized by the following HSE ratios (2σ): Re/Ir 0.093 ± 0.020, Os/Ir 1.03 ± 0.28, Ru/Ir 1.87 ± 0.30, Pt/Ir 2.36 ± 0.31, Pd/Ir 1.85 ± 0.41, and present-day <SUP>187</SUP>Os/<SUP>188</SUP>Os of 0.1322 ± 0.0013. The results most likely mean that the impactor was a body with a bulk composition that was just outside the range of meteoritic compositions currently sampled on Earth.|http://dx.doi.org/10.1016/j.gca.2014.01.014
2011LPI....42.1413G|2011|Continued Study of Highly Siderophile Element Characteristics of Apollo 17 Impact Melt Breccias|Galenas, M. G., Gerasimenko, I., James, O. B., Puchtel, I. S., Walker, R. J.|Lunar and Planetary Science Conference||1608|1413|187Os/188Os and Ru, Pd, Re, Ir, Os, and Pt abundances for impact melt breccias 72435, 72535, and 73235 are reported. Results were similar to measured poikilitic Apollo 17 rocks consistent with the interpretation of one single Serenitatis impactor.|
1980LPSC...11..591W|1980|Significance of major and minor element variations in plagioclase in sodic ferrogabbro and breccia matrix in lunar highlands sample 67915.|Weiblen, P. W., Day, W. C., Miller, J. D., Jr.|Lunar and Planetary Science Conference Proceedings|1||591|Attention is given to the significance of the results of a study of Ca, K, Ti, Fe, Mn, and Mg variations in plagioclase in highlands sample 67915,84. This polymict breccia from Outhouse Rock station 11 at the Apollo 16 site has been selected for study because it contains a wide variety of clast types, including a differentiated type-sodic ferrogabbro. It is found that the data on Ca, K, Ti, Fe, Mn, and Mg in plagioclase show no evidence of reaction between sodic ferrogabbro and breccia matrix clasts. Two groups of plagioclase compositions have been recognized in the breccia matrix. The data suggest that the prebreccia characteristics of plagioclase compositions have been preserved in 67915. Data on Mg/(Mg+FE) ratios suggest that the sodic ferrogabbro and the intermediate-Ca plagioclase clasts could be related to the Mg-rich plutonic rock suite and the high-Ca plagioclase clasts to the ferroan anorthosites.|
1979LPSC...10..531N|1979|A summary of the petrology and geochemistry of pristine highlands rocks.|Norman, M. D., Ryder, G.|Lunar and Planetary Science Conference Proceedings|1||531|The petrology and geochemistry of pristine lunar highlands rock samples consisting of ferroan anorthosites, norites, troctolites, spinel troctolites/dunite/lherzolite, and KREEP, are described. In addition, petrographic and chemical evidence is presented which shows that low-siderophile rocks are the result of endogenous igneous activity and not impact melt differentiation. For example, these rocks contain Fe-metal as a late-crystallizing phase, and have W/La ratios higher than polymict breccias.|
1979LPSC...10.1269L|1979|The Apollo 17 drill core: chemical systematics of grain size fractions.|Laul, J. C., Lepel, E. A., Vaniman, D. T., Papike, J. J.|Lunar and Planetary Science Conference Proceedings|2||1269|Data for 35 major, minor, and trace elements in 40 bulk and size fractions of core 70005-70003 (140-250 cm) are presented. The core is heterogeneous with depth. Moreover, the 1000 to 90 micron coarse fractions are nearly identical but quite different from the less than 20 micron fine fraction. The bulk soil chemistry is governed by the coarse fractions, because of their greater weight proportion in the sample. The 1000-90 micron fraction contains more ilmenite basalt and less orange glass components than the 90-20 micron fraction. The less than 20 micron fraction is consistently enriched in highland material at all depths in the drill core.|
1978LPSC....9..941W|1978|Clast assemblages of possible deep-seated (77517) and immiscible-melt (77538) origins in Apollo 17 breccias.|Warner, R. D., Taylor, G. J., Mansker, W. L., Keil, K.|Lunar and Planetary Science Conference Proceedings|1||941|Breccia samples 77517 and 77538 are composed of abundant mineral and lithic clasts set in porous, poorly sintered matrices. Clast assemblages in the two rocks are of contrasting composition and origin. Breccia 77517 has Mg-rich olivine and pyroxene and calcic plagioclase clasts, indicating limited, almost exclusively ANT-suite parentage. A significant feature is the presence of an assemblage (aluminous enstatite, forsterite, anorthite, aluminous spinel) corresponding to spinel cataclasite, a rock type of deep-seated (about 60 km) crustal origin. Breccia 77538 contains Fe-rich pyroxene and rather sodic plagioclase clasts, indicative of predominantly KREEP and/or mare derivation. An important feature is the occurrence of high-K and high-Fe lithic clasts whose compositions resemble those of immiscible-melts produced during late-stage magmatic crystallization, and which probably originated via silicate liquid immiscibility in a KREEP or mare basalt magma. Both rocks contain numerous fine-grained breccia clasts which represent material that has been modified by impact processes at or very near the moon's surface.|
1978LPSC....9.2345H|1978|<SUP>40</SUP>Ar-<SUP>39</SUP>Ar microanalysis of single 74220 glass balls and 72435 breccia clasts.|Huneke, J. C.|Lunar and Planetary Science Conference Proceedings|2||2345|Ar-40-Ar-39 age measurements on single orange glass balls from the Apollo 17 soil 74220 and individual clasts from the Apollo 17 highland breccia 72435 are reported. The measurements required the use of newly established microanalytical techniques to obtain high quality analyses on about 0.5 mg particles with only a few hundred ppm K. An age of 3.60 plus or minus 0.04 b.y. is determined for the orange glass. No corrections for a trapped Ar-40 component were required. The glass forming event occurred at the very end of or after the extrusion of the mare basalts at the Apollo 17 site. An extremely well defined age plateau at 3.86 plus or minus 0.04 b.y. was determined for a 72435 plagioclase clast with attached matrix. A second large plagioclase crystal yielded significantly older ages over the last 60% of Ar release at high temperatures and is a relict clast incompletely degassed at the time of breccia formation. 72435 also contains plagioclase clasts with primitive Sr and a 4.55 AE old dunite clast. The Ar results provide additional evidence for the association of chemically unequilibrated, relict clasts with both primitive Sr and older K/Ar ages.|
1978LPSC....9..841J|1978|Argon-argon ages of aphanite samples from consortium breccia 73255.|Jessberger, E. K., Staudacher, T., Dominik, B., Kirsten, T.|Lunar and Planetary Science Conference Proceedings|1||841|As part of the continuing effort of the O. B. James Consortium to better understand the process of formation of lunar highland breccias, the Ar-40/Ar-39 systematics of samples of vesicular and nonvesicular aphanite from Apollo 17 light gray breccia 73255 has been studied. These aphanites formed as mechanical mixtures of impact melt and crystalline clasts probably during the South Serenitatis basin-forming impact. Results indicate that the date of this event was 3.88 plus or minus .03 AE. In the nonvesicular aphanite samples, the K-Ar system of the clast material was only partly reset when the breccia formed, but the clasts in the vesicular aphanite samples were totally outgassed at that time. The apparent age spectra and gas release patterns show two regimes, which we relate to outgassing of the melt-derived groundmass and the clastic material, respectively.|
1978LPSC....9..877M|1978|The Apollo 17 Station 7 boulder: Summary of study by the International Consortium.|Minkin, J. A., Thompson, C. L., Chao, E. C. T.|Lunar and Planetary Science Conference Proceedings|1||877|A systematic interdisciplinary study of the Apollo 17 station 7 boulder, from the foot of the North Massif at Taurus-Littrow, is described. The astronauts observed four lithologies: a large white clast represented by 77215, cut by dark dikelets (77075) and enclosed in blue-gray breccia (77115); the assemblage of these three rock types is in turn surrounded by green-gray breccia (77135). The history of the station 7 boulder, as construed from the results of the consortium study, is presented.|
1977LPI.....8..700M|1977|Chemical Composition of Breccias, Feldspathic Basalt and Anorthosites from Apollo 15 (15308, 15359, 15382 and 15362), Apollo 16 (60618 and 65785), Apollo 17 (72435, 72536, 72559, 72735, 72738, 78526 and 78527), and Luna 20 (22012 and 22013)|Murali, A. V., Ma, M. -S., Laul, J. C., Schmitt, R. A.|Lunar and Planetary Science Conference|8||700|ABSTRACT_PLACEHOLDER|
