2017AJ....153..274H|2017|Isotopic Evidence for Multi-stage Cosmic-ray Exposure Histories of Lunar Meteorites: Long Residence on the Moon and Short Transition to the Earth|Hidaka, Hiroshi, Sakuma, Keisuke, Nishiizumi, Kunihiko, Yoneda, Shigekazu|The Astronomical Journal|153|6|274|It is known that most lunar meteorites have complicated cosmic-ray exposure experiences on the Moon and in space. In this study, cosmic-ray irradiation histories of six lunar meteorites, Dhofar 489, Northwest Africa 032 (NWA 032), NWA 479, NWA 482, NWA 2995, and NWA 5000, were characterized from neutron-captured isotopic shifts of Sm and Gd, and from the abundances of long-lived cosmogenic radionuclides like <SUP>10</SUP>Be, <SUP>26</SUP>Al, <SUP>36</SUP>Cl, and <SUP>41</SUP>Ca. Sm and Gd isotopic data of all of six meteorites show significant isotopic shifts of <SUP>149</SUP>Sm-<SUP>150</SUP>Sm and <SUP>157</SUP>Gd-<SUP>158</SUP>Gd caused by accumulation of neutron capture reactions due to cosmic-ray irradiation, corresponding to the neutron fluences of (1.3-9.6) × 10<SUP>16</SUP> n cm<SUP>-2</SUP>. In particular, very large Sm and Gd isotopic shifts of NWA 482 are over those of a lunar regolith 70002, having the largest isotopic shifts among the Apollo regolith samples, corresponding to cosmic-ray exposure duration over 800 million years in the lunar surface (2π irradiation). Meanwhile, the concentrations of cosmogenic radionuclides for individual six meteorites show the short irradiation time less than one million years as their bodies in space (4π irradiation). Our data also support the results of previous studies, revealing that most of lunar meteorites have long exposure ages at shallow depths on the Moon and short transit times from the Moon to the Earth.|http://dx.doi.org/10.3847/1538-3881/aa7139
1984LPSC...15..161L|1984|Agglutinates as recorders of regolith evolution - Application to the Apollo 17 drill core|Laul, J. C., Smith, M. R., Papike, J. J., Simon, S. B.|Lunar and Planetary Science Conference Proceedings|89||C161|Chemical data are reported for agglutinates from 26 depth intervals of the Apollo 17 deep drill core, and the compositions of the agglutinates are compared with those of the soils in which they occur. The agglutinate sequence suggests a scenario in which several closely-spaced depositional events were involved in the formation of the drill core, rather than a continuous accumulation process.|http://dx.doi.org/10.1029/JB089iS01p0C161
1984LPI....15..467L|1984|The Apollo 17 Drill Core (sections 70009-70001): a Test for Indigenous Versus Transported Agglutinates|Laul, J. C., Smith, M. R., Papike, J. J., Simon, S. B.|Lunar and Planetary Science Conference|||467|ABSTRACT_PLACEHOLDER|
1982LPSC...12..519N|1982|An ancient avalanche deposit in the Taurus-Littrow Valley is part of the long depositional history of the Apollo 17 drill core.|Nagle, J. S.|Lunar and Planetary Science Conference Proceedings|12||519|A description is presented of data and new calculations which support the idea that the Apollo 17 drill string has a long depositional history. Attention is given to a new interpretation, that a very ancient avalanche was a major depositional event in the history of the core. Important implications for composition of soil components then result from the avalanche interpretation. It is pointed out that single-slab deposition of the entire Apollo 17 drill string would require some extremely unusual events, including preferential disappearance of a 75-150 m crater, and redeposition of 11 oriented features in an upright, instead of the normal overturned position. It appears to be more likely that the oldest valley floor surface is the basalt-rich zone below 275 cm.|
1982LPI....13..570N|1982|Experimental Simulation of Regolith Depositional Features|Nagle, J. S.|Lunar and Planetary Science Conference|||570|ABSTRACT_PLACEHOLDER|
1980LPSC...11.1395L|1980|The Apollo 17 drill core: chemistry of size fractions and the nature of the fused soil component.|Laul, J. C., Papike, J. J.|Lunar and Planetary Science Conference Proceedings|2||1395|It is shown that the Apollo 17 drill core 70009-70001 is heterogeneous with depth, containing five stratigraphic units, and has a bulk soil chemistry governed by the coarse fractions because of their greater weight proportions. The four components (1) KREEP, (2) anorthositic gabbro, (3) mare basalt, and (4) orange glass are used to model the compositions of the coarse and fine fractions of the entire drill core. It is found that the chemistry of the fused soil component in the five stratigraphic units is more similar to the chemistry of the fine, less than 20-micron fractions than the coarse fraction, suggesting that agglutinates may prefferentially meld and replicate the chemistry of the finer size fractions. The sources of Zn are the orange/black glasses, and the Zn profile is anticorrelated with the maturity index of Morris et al (1979), indicating the liberation of Zn during soil maturation.|
1980LPSC...11.1497E|1980|Recent depositional history of Apollo 16 and 17 cores.|Evans, J. C., Fruchter, J. S., Reeves, J. H., Rancitelli, L. A., Perkins, R. W.|Lunar and Planetary Science Conference Proceedings|2||1497|Measurements of Al-26 and Mn-53 in the Apollo 17 drive tube 76001 show a clear integral excess of activity above expected production down to a depth of at least 9 gm/sq cm. This excess is interpreted as a continuous accretion of highly irradiated surface material slowly transported downslope by impact or other processes at a buildup rate of 1.5 cm/m.y. This drive tube, 76001, was collected near a change in slope on the North Massif. Integral excesses have also been observed in other Apollo 16 and 17 cores. Evidence in the Al-26 and Mn-53 record for continuous accretion is shown for Apollo 16 cores 60007 and 60010 and the Apollo 16 deep drill string 70009-70001. This evaluation shows that accretion at specific sites, either through continuous downslope movement or regolith material on the moon, or simply through small impact redistribution, is common on both small and large scales.|
1980LPSC...11.1463A|1980|Depth scales for Apollo 15, 16, ans 17 drill cores.|Allton, J. H., Waltz, S. R.|Lunar and Planetary Science Conference Proceedings|2||1463|The paper presents depth scales in cm from the surface, and overburden mass in g/cu cm for Apollo 15, 16, and 17 drill cores, which are based on original sample data, Apollo surface activity videotapes, and flight hardware. The Apollo 15 drill core was completely filled, with a straightforward scale accurately representing in situ lunar conditions. A large void in the Apollo 16 drill core was found, although there is evidence that only the upper half of the core has been disturbed. Voids were also found in the upper part of the Apollo 17 drill core, which are explained by sample migration in the tube, and thus the scale for the core closely represents in situ lunar conditions|
1980LPSC...11.1435T|1980|Solar and cosmogenic nitrogen in the Apollo 17 deep drill core.|Thiemens, M. H., Clayton, R. N.|Lunar and Planetary Science Conference Proceedings|2||1435|It is established that the greatest distinction in origin of the soils in the Apollo 17 drill core is between the surface layer, down to 25 cm, and the remainder. The surface layer was not derived by the reworking of underlying material, but was deposited from elsewhere. The soils in the core below 25 cm have had similar surface histories, with first exposure to the solar wind 1.0-1.5 million years ago and accumulation of solar wind continuously over hundreds of millions of years thereafter. The soil with the least, and most ancient, surface exposure is 25-60 cm deep, while that with the greatest and most recent exposure, other than the present surface layer, lies at a depth of 110-170 cm. A major stratigraphic sequence disturbance has therefore deposited the soils in their present positions.|
1980LPSC...11.1609P|1980|Apollo 17 drive tube 76001: modal petrology.|Papike, J. J., Wyszynski, J.|Lunar and Planetary Science Conference Proceedings|2||1609|Twelve polished thin sections from Apollo 17 drive tube 76001 have been studied by optical petrography. The entire core is found to be mature showing little variation in depth, which is consistent with a depositional model involving slow downslope movement of the regolith by mass wasting. However, within the core some major differences are preserved between two stratigraphic units. Unit A (20-31 cm depth) is enriched in gabbroic anorthosite relative to unit B (0-20 cm depth), while unit B is enriched in KREEPY noritic breccias relative to unit A. This observation is interpreted in terms of a stratigraphy for North Massif involving a noritic breccia unit overlying a unit enriched in gabbroic anorthosite. Pronounced differences between the highland/mare ratios in drive tube 76001 and the Apollo 17 drill core separated by only 3.5 km demonstrate the relative inefficiency of lateral transport as a regolith mixing mechanism on the moon.|
