2009GeCoA..73.5884H|2009|Isotopic and elemental abundances of copper and zinc in lunar samples, Zagami, Pele’s hairs, and a terrestrial basalt|Herzog, G. F., Moynier, F., Albarède, F., Berezhnoy, A. A.|Geochimica et Cosmochimica Acta|73|19|5884|We used ICP-MS to measure the elemental concentrations and isotopic abundances of Cu and Zn in: nine Ti-rich lunar basalts (10017, 10022, 10024, 10057, 70215, 71055, 74255, 75055, and 75075); size-separated samples prepared by sieving of pyroclastic black glass 74001, orange glass 74022, and the lunar soils 15021, 15231, 70181, and 79221; a basalt from the Piton des Neiges volcano, Reunion Island; two samples of Pele's hairs from the Nyiragongo volcano, Democratic Republic of Congo, and the martian meteorite Zagami. The isotopic fractionation of zinc in lunar basalts and Zagami is mass dependent relative to a terrestrial standard (JMC 400882B). These and published results imply that lunar, terrestrial, meteoritic, and perhaps martian zinc all come from one or more reservoirs linked by mass-dependent fractionation processes. Relative to terrestrial basalts, Ti-rich lunar basalts are enriched in the heavier isotopes of Cu and Zn: we find for Ti-rich lunar basalts the following ranges and averages ±1 - σ (‰): δ <SUP>65</SUP>Cu/ <SUP>63</SUP>Cu ≡ δ <SUP>65</SUP>Cu, 0.1-1.4, 0.5 ± 0.1‰ ( N = 7); δ <SUP>66</SUP>Zn/ <SUP>64</SUP>Zn ≡ δ <SUP>66</SUP>Zn = 0.2-1.9, 1.2 ± 0.2‰ ( N = 8; 10017 excluded). For two terrestrial samples, we find δ <SUP>66</SUP>Zn ̃ +0.3‰ and δ <SUP>65</SUP>Cu ̃ 0‰, which are consistent with published values. The differences between the lunar basalts and terrestrial basalts could reflect minor, planetary-scale vaporization or igneous processes on the Moon. Data for size separates of the pyroclastic glasses 74001 and 74220 confirm the well-known surface correlation of Cu and Zn, but modeling calculations reveal no sharp differences between either the elemental ratios or the isotopic composition of grain interiors and exteriors. The absence of such differences indicates that the isotopic compositions for bulk samples are dominated by a light-isotope-rich surface component. Data for size separates of lunar soils also confirm the surface correlation of Cu and Zn, but an enrichment of heavy rather than light isotopes. Averages for bulk lunar soils from this work and the literature are (‰): δ <SUP>65</SUP>Cu, from 1.4 to 4.1, average 3.0 ± 0.3 ( N = 9); δ <SUP>66</SUP>Zn, from 2.2 to 6.4, average 4.0 ± 0.3 ( N = 14). As with the glasses, in all but soil 15231 our data show no strong differences between the isotopic composition of soil sub-samples with small and large grains. The size of the isotopic fractionation inferred for the surface component in the soils is 3× smaller than predicted by a published model of sputtering primarily by solar particles. At the same time, the observed fractionation is larger than predicted by calculations based on a model of micrometeorite impact heating and hydrodynamic quenching. Because impact heating appears unable to explain the observations, we conclude that sputtering must be important even though samples with very large isotopic fractionation of Cu and Zn have not yet been found.|http://dx.doi.org/10.1016/j.gca.2009.05.067
2004E&PSL.224..399W|2004|Low abundances of highly siderophile elements in the lunar mantle: evidence for prolonged late accretion|Walker, R. J., Horan, M. F., Shearer, C. K., Papike, J. J.|Earth and Planetary Science Letters|224|3-4|399|Abundances of the highly siderophile elements (HSE) Re, Ir, Os, Ru, Pt and Pd were determined for etchates and residues of highly purified lunar orange (74220 and 74001,1217 and 1218) and green (15421,65 and 15426,164) volcanic glasses. Most etchates have >100 pg/g Os and Ir, and in some instances have HSE concentrations that approach chondritic relative abundances. Some etchates also have <SUP>187</SUP>Os/ <SUP>188</SUP>Os within the range of chondritic meteorites. In contrast, most residues have Os concentrations of <50 pg/g and have considerably suprachondritic <SUP>187</SUP>Os/ <SUP>188</SUP>Os ratios. The disparities in Os isotopic compositions between etchates and residues reflect the presence of at least two components in each of the glass fractions. The components are interpreted to be the indigenous lunar glasses and a meteoritic contaminant. Mixing models suggest the indigenous components in orange and green glasses have Os concentrations ≤25 pg/g. Compared to terrestrial rocks with comparable MgO contents, the concentration estimates suggest the lunar mantle sources of the volcanic glasses were depleted in HSE by at least a factor of 20 relative to the terrestrial mantle, consistent with Os and Ir concentrations in the lunar mantle of ≤0.15 ng/g. The HSE depletion in the lunar mantle indicates that it may be missing a substantial share of late accreted materials. The depletion is best explained as a consequence of the early formation of the lunar crust and subsequent isolation of the lunar mantle from late accreted materials. Given that the lunar crust was largely formed by 4.4 Ga, this suggests a preponderance of late accreted materials were added to the Earth-Moon system subsequent to 4.4 Ga, and requires a substantial influx of mass into the inner solar system more than 150 Ma after the formation of the solar system.|http://dx.doi.org/10.1016/j.epsl.2004.05.036
2003EAEJA.....7064H|2003|Osmium isotopes and highly siderophile elements in lunar glasses|Horan, M., Walker, R., Shearer, C., Papike, J.|EGS - AGU - EUG Joint Assembly|||7064|The absolute and relative abundances of the highly siderophile elements (HSE) present in planetary mantles are primarily controlled by silicate-metal partitioning during core-mantle differentiation and by later planetary accretion. Constraints on HSE distributions in the lunar mantle will provide insights to the formation and late accretionary history of not only the Moon, but also Earth. Because no samples of the lunar mantle have been collected, the only materials presently available for constraining mantle abundances are lunar volcanic rocks. The Apollo 15 green and Apollo 17 orange glasses are spherules derived from fire-fountain eruptions of mare basalts. These glasses are more primitive than the mare basalts, and probably were derived by the melting of cumulate assemblages from the lunar magma ocean in the deep interior (> 400 km). Despite our limited understanding of mantle-melt partitioning of the HSE, even for terrestrial systems, these glasses provide the best hope for constraining the HSE composition of the lunar interior. We report Os isotopic composition data and Re, Os, Ir, Ru, Pt and Pd isotope dilution concentration data for green glass (15426,164) and orange glass (74001,1217). Absolute and relative abundances of HSE are variable. The green glass has elemental ratios of the HSE and an Os isotopic composition within the range defined by chondritic meteorites, suggesting that the HSE were dominated by a meteoritic contaminant. This sample probably provides little information about the lunar interior, but may help constrain the types of meteorites impacting the lunar surface. Two size fractions (180-325 mesh and 75-180 mesh) of the orange glass were analyzed. HSE patterns for both size fractions are fractionated, having higher chondrite-normalized abundances of Pt and Pd, compared with Os and Ir. The supra-chondritic 187Os/188Os ratio (0.1339) of the finer fraction indicates modestly fractionated Re/Os relative to chondritic. The coarser size fraction has greater depletions in Os and Ir, and more radiogenic 187Os/188Os, indicating substantially fractionated Re/Os since its formation. These features of the coarser orange glass most likely reflect a signature dominantly from the deep lunar mantle. Abundances of Pt and Pd of both size fractions of orange glass are factors of 3-10 less than terrestrial rocks with similar MgO and may indi-cate somewhat lower abundances of HSE in the lunar mantle relative to the terrestrial mantle.|
2001E&PSL.184..659M|2001|Lunar nitrogen: indigenous signature and cosmic-ray production rate|Mathew, K. J., Marti, K.|Earth and Planetary Science Letters|184|3-4|659|Indigenous lunar nitrogen composition and abundances have been determined in old ferroan anorthosite 60025 and in anorthositic breccia 67915 from North Ray Crater, as well as in 55 cm deep volcanic glasses of 74001 double-drive core from Shorty Crater. Also included in the set is the well-documented lunar basalt 75075, collected near the Camelot Crater. Indigenous lunar N abundances are low (at ppm level), but there is some variation between glass-rich cores, mare basalts and anorthosites. The uniform indigenous N isotopic signature of δ <SUP>15</SUP>N=+13.0±1.2‰, is consistent with data reported previously for Shorty Crater samples. The indigenous δ <SUP>15</SUP>N cannot account for the light nitrogen component, observed in the lunar regolith samples. We have determined cosmic-ray production rates P( <SUP>15</SUP>N) for the above rocks and the drill core samples. The average production rate estimate (for low shielding) of P( <SUP>15</SUP>N)=5.8±0.6 pg <SUP>15</SUP>N/g/Ma is ̃60% higher than published lunar <SUP>15</SUP>N production rates, but consistent with the meteoritic production rate derived from silicates in the Enon meteorite, when normalized to 2π-irradiation geometry. From the observed cosmogenic <SUP>15</SUP>N excesses and the reported cosmogenic <SUP>21</SUP>Ne abundances in core 74001 we derive a ( <SUP>15</SUP>N <SUB>C</SUB>/ <SUP>21</SUP>Ne <SUB>C</SUB>) production rate ratio of 4.0±0.3 for silicates.|http://dx.doi.org/10.1016/S0012-821X(00)00327-7
1999nvm..conf....1A|1999|Prospecting for Lunar Resources with Global Geochemical and Multispectral Data|Allen, C. C.|New Views of the Moon 2: Understanding the Moon Through the Integration of Diverse Datasets|||1|Laboratory experiments have demonstrated correlations between the abundances of some lunar resources and specific chemical and mineralogical parameters of surface materials. Global remote sensing from the Apollo, Galileo, Clementine, and Lunar Prospector missions, combined with Earth-based observations, has now quantified these parameters. Combining experiments and remote sensing allows the first prospecting for resources across the entire lunar surface. The Moon's rocks and soil contain resources that could be used to support a future lunar base for research or for launching expeditions into deep space. Lunar O is the resource most likely to be exploited first, for both propulsion and life support. The efficiency of O extraction from lunar materials has been shown to depend strongly on the material's chemical and mineralogical composition.Some lunar materials may be rare and vital enough on Earth to justify the cost of their return. The rare isotope He-3, which can be used in an efficient and low-polluting fusion power reaction, has been cited as one such resource. Over 20 different processes have been proposed for O production on the Moon. Among the simplest and best studied of these processes is the reduction of oxides in lunar minerals and glass using H gas. It was reported that the results of O extraction experiments on 16 lunar soils. Each sample was reacted in flowing H for 3 h at 1050 C. Total O yield correlated strongly to each sample's initial Fe2+ abundance. A linear least-squares fit of O yield vs. Fe2+ for 16 lunar soils yielded a regression line with a slope of 0.19, an intercept of 0.55 wt% O and an r-square value of 0.87. Oxygen yield did not significantly correlate with the abundance of any element except Fe. Thus, O yield from lunar soils can be predicted with nearly 90% confidence based solely on their iron abundances. The potential for O production at any location on the Moon can be predicted if the soil's Fe concentration is known. On a global scale, Fe concentration in the near surface has been estimated from data returned by a variety of spacecraft. Iron was one of several elements measured from near equatorial orbits during the Apollo 15 and 16 missions, using gamma ray spectrometry. These data covered approximately 20% of the lunar surface, with spatial resolutions of about 100 km. An improved gamma ray spectrometer and a neutron spectrometer, flown on the Lunar Prospector spacecraft in a polar orbit, provided Fe abundance data for the entire lunar surface, again at a spatial resolution of about 100 km. A technique for iron assessment based on orbital multispectral imaging has been developed. This method correlates Fe abundance to a parameter derived from reflectance values at 750 and900nm. The authors use data from the Clementine spacecraft to map Fe abundances across nearly the entire lunar surface. These data can support identification of Fe-rich regions as small as a few hundred meters across. Researchers find good agreement between gamma-ray/neutron and multispectral Fe determinations for most areas on the Moon. The H-reduction experiments cited above also showed submillimeter volcanic glass beads could be highly desirable feedstocks for lunar O production. Iron-rich species, represented by glassy (orange) and crystalline (black) beads, promise particularly high O yields. Apollo 17 volcanic glass sample 74220, composed predominantly of orange glass beads with an average diameter of 40 mm, contains 17.8 wt% Fe2+. Reduction of this sample yielded 4.3 wt% O, well above the regression line defined by the experiments on 16 lunar soils. Sample 74001 is dominated by black crystalline beads, the isochemical equivalent of orange glasses. Reduction of 74001 yielded 4.7 wt% O, the highest value for any lunar sample. Extensive areas of the lunar surface covered by volcanic glass beads have been delineated using Earth based data and spacecraft orbital photography. Chemical compositions of the deposits have been estimated and mixing ratios of glassy and crystalline glass beads have been determined. Clementine multispectral imagery has been employed to determine the precise extent and estimate the thickness of one widespread deposit, that of the Aristarchus Plateau. Lunar ice could prove to be a highly advantageous O source, compared to O derived from soil reduction, in terms of process complexity and power requirements. Thus, a deposit of ice on the Moon is a potentially important resource.Permanently shadowed polar craters have been modeled as possible cold traps for water ice, derived either from indigenous sources or from comets. Any lunar ice deposits must occur in extremely restricted areas near the poles. Only crater interiors that are permanently shadowed from sunlight are cold enough to have retained volatiles for a significant part of the Moon's history. Clementine images and Earth-based radar have demonstrated that craters whose interiors are never exposed to sunlight do exist near the lunar poles. Water ice has been tentatively identified in some of these craters using Clementine bi-static radar data. Lunar Prospector mapped the epithermal and fast-neutron fluxes across the entire Moon. Low epithermal fluxes are correlated with concentrations of H, and by extension ice, in the near-surface. Such signatures were observed near permanently-shadowed craters at both lunar poles. Calculation of the actual amount of water ice in these cold traps is strongly model-dependent but each polar region could contain as much as 3x10<SUP>9</SUP> t of water ice. The concentration of solar wind-implanted He in mare regolith increases with the soil's Ti content. This correlation is apparently due to preferential adsorption of He by ilmenite grains. Thus, Ti in mare soils is a predictor of the He-3 resource. Additional information is contained in the original.|
1999M&PS...34..527W|1999|Ascent and eruption of a lunar high-titanium magma as inferred from the petrology of the 74001/2 drill core|Weitz, Catherine M., Rutherford, Malcolm J., Head, James W., III, McKay, David S.|Meteoritics and Planetary Science|34|4|527|An analysis of the orange glasses and crystallized beads in the 68-cm deep 74001/2 core has been conducted to understand the processes occurring during ascent and eruption of the Apollo 17 orange glass magma. Equilibrium between melt and metal blebs (Fe85Ni14Co1) within the core along with Cr contents in olivine phenocrysts suggest there was an oxidation of carbon and a reduction of the melt at an oxygen fugacity of IW-1.3 and 1320 C to form CO gas at 200 bars or about 4 km depth. This was followed by development of more oxidized conditions during ascent. Also during ascent, there was formation of euhedral, homogeneous Fo81 olivine crystals and spinel crystals with higher Al and Mg contents than the smaller spinels in the crystallized beads. Both the metal blebs and Al-rich spinels were trapped inside the Fo81 olivine phenocrysts as they grew prior to eruption. The composition of the orange glasses are homogeneous throughout the core, except for a few distinct glasses at the top that appear to have been mixed in by micrometeorite reworking. A few glassy melt inclusions of orange glass composition trapped in the Fo81 phenocrysts contain 600-1100 ppm S and ~50 ppm Cl compared to the 200 ppm S and 50 ppm Cl in the orange glass melt when quenched. These inclusions therefore document the addition of 400 ppm S to the CO-rich volcanic gas during the eruption. The size and distribution of different volcanic beads in the Apollo 17 deposit indicate a mode of eruption in which the orange glasses and partially crystallized beads formed further away from the volcanic vent where cooling rates were faster. Progressively larger and more numerous crystals in the black beads reflect slower cooling rates at higher optical densities in the volcanic plume. The development of a brown texture in the orange glasses at the bottom of the core, where the black beads dominate, is interpreted to result from devitrification by subsolidus heating either as the orange glasses fell back through the hot plume or after deposition on the surface. The change from domination by orange glasses to black beads in the core probably reflects a decrease in gas content over time, which would consequently would increase the plume optical density and favor slower cooling rates.|http://dx.doi.org/10.1111/j.1945-5100.1999.tb01361.x
1997LPI....28..341E|1997|Further Data for the Calibration of the Antiquity Indicator 40Ar/36Ar for Lunar Soil|Eugster, O., Polnau, E.|Lunar and Planetary Science Conference|28||341|Our knowledge of solar-wind activity during the last several billion years comes mainly from the study of variations of the isotopic compositions of trapped He, Ne, Ar, and N in the surface layer of lunar soil grains. The study of such variation requires knowledge of the antiquity of a particular sample, that is, the time when a sample was exposed to solar and lunar atmospheric particles. A practical and sensitive antiquity indicator is the ratio Ar-40/Ar-36 of trapped Ar. The authors present new data on breccia 14307 and some other soils and breccias that support a previous calibration of the evolution of Ar-40/Ar-36 with time based on the quantity of Xe-136 produced by neutron-induced fission of U-235 in soils 74001 and 74261.|
1997LPI....28.1535W|1997|Composition and Textures of Impact and Volcanic Glasses in the 79001/2 Core|Weitz, C. M., Rutherford, M. J., Head, J. W., III|Lunar and Planetary Science Conference|28||1535|We have studied thin sections from the 79001/2 core taken on the rim of the 90-m diameter impact crater Van Serg. The core is a mixture of basalt and highland fragments, lithics, agglutinates, and impact and volcanic glasses. The core is significantly different from the 74001/2 core taken on the rim of the impact crater Shorty. While the 74001/2 core is composed of only orange glasses and their crystallized equivalents and therefore represents a stratigraphic section at depth, the 79001/2 core represents a mixture of components making up the regolith. Our interest in the 79001/2 core was to search for volcanic glasses and determine their relationship to those found at Shorty. Each of the 19 thin sections in the Van Serg core was studied and glasses were identified. Impact and volcanic glasses that had a unique texture were compositionally analyzed, as were 128 glasses from two thin sections in the core.|
1997GeCoA..61.2765W|1997|Oxidation states and ascent history of the Apollo 17 volcanic beads as inferred from metal-glass equilibria|Weitz, Catherine M., Rutherford, Malcolm J., Head, James W.|Geochimica et Cosmochimica Acta|61|13|2765|The composition, mode of occurrence, and relationships of metal blebs in the Apollo 17 74001/2 core have been examined to provide insight into variations in oxidation states during ascent and eruption of the lunar volcanic glasses. The 74001/2 core is composed of ̃99% orange volcanic glasses and their crystallized equivalents (black beads), with olivine phenocrysts, metal blebs, and, in the upper 8 cm of the core, lithic fragments composing the remaining 1%. In an analysis of this core, twenty-nine metal blebs larger than 4 μm in size were discovered in thin sections taken along the length of the 68 cm deep core. These blebs are classified into three types on the basis of their shape, composition, and distribution. Fourteen of the metal blebs were found trapped inside or between olivine phenocrysts (Type I blebs). Microprobe analyses showed that these spherical blebs have a homogeneous composition of 85% Fe, 14% Ni, and 1.1% Co from core to rim. Six Type II rounded blebs were discovered trapped inside volcanic beads. Their core compositions are similar to the Type I but near the rim these blebs have a sharp decrease in Fe and increase in Ni content. In the lower half of the 74001/2 core where the beads are predominantly black, many contain ≤5 μm amoeba-shaped Type III metal blebs. Type III blebs are composed of Fe with trace amounts of Ni. Two angular metal fragments could not be classified into any of the three types. We propose that the Type I blebs formed initially at 4.0 km depth and 1.3 log units below IW at a pressure of 200 bars and a temperature of 1320°C by the formation of CO gas during graphite oxidation. Once trapped by olivine phenocrysts, the blebs were buffered from further reactions with the melt. The Type II blebs remained in contact with the melt during ascent and experienced loss of Fe to the surrounding melt phase by oxidation reactions which range from 1.3 to 0.9 log below IW. Finally, Type III blebs formed either by exsolution of Fe during crystallization in the fire fountain or by loss of volatiles originally coordinated with Fe to the volcanic gas phase under the reduced conditions in the fountain.|http://dx.doi.org/10.1016/S0016-7037(97)00119-1
1996LPI....27.1411W|1996|Eruption and Emplacement of Lunar Pyroclastic Glasses as Inferred from the 74001/2 Section|Weitz, C. M., Head, J. W., III, McKay, D. S.|Lunar and Planetary Science Conference|27||1411|We have examined the 26 thin sections made along the length of the 68-cm deep 74001/2 core. The core is composed of ~99% submillimeter orange volcanic glasses and their crystallized equivalents (black beads). The Taurus-Littrow dark mantle deposit on the southeastern edge of Mare Serenitatis represents a mixture of these volcanic beads with other lunar soils. The source(s) location and eruption conditions that produced the volcanic beads at Taurus-Littrow and other regional dark mantle deposits is still under debate. In this study, we have examined thin sections and determined the cooling histories for the volcanic beads based upon their textures. In addition, several digital elemental images were made of four of the thin sections taken at different depths within the core. Our goal is to use the petrology of the beads to determine the eruption conditions in the fire fountain and the most likely location and number of vent sources associated with the Taurus-Littrow deposit. Eventually, we intend to apply our results from the Taurus-Littrow study to other regional dark mantle deposits on the Moon using Clementine multispectral data.|
