2020EGUGA..22.1169C|2020|Lunar Phosphates Record Impact Cratering Events at Micro to Nano Scales|Cernok, Ana, White, Lee, Tait, Kimberly, Anand, Mahesh, Kamo, Sandra, Whitehouse, Martin, Darling, James|EGU General Assembly Conference Abstracts|||1169|The field of planetary mineralogy has greatly benefited from recent studies of accessory minerals that utilise µm- and nm-scale analytical techniques such as EBSD, APT, TEM and SIMS. Apatite and merrillite have been of particular interest, as they record vital information on the volatile content, U-Pb ages and trace-element composition of various planetary materials. However, the extent to which shock-deformation, pervasive among all planetary materials, affects the distribution of these valuable geochemical tracers is still poorly understood. Here we focus on exploring the U-Pb and Pb-Pb ages of apatite and merrillite in a set of variably shocked lunar rocks, building on previous nanostructural analyses of the phosphates.We carried out U-Pb and Pb-Pb analyses of phosphates in Apollo 17 samples of the Mg-suite rocks (76535, 76335, 76255, 72255, 78235 and 78236) using the CAMECA 1280 ion microprobe at the NordSIMS facility (Stockholm). In addition, we applied a recently developed approach of conducting high-precision U-Pb and Pb-Pb analyses by ID-TIMS of extracted phosphate grains (Jack Satterly Lab, University of Toronto). For this purpose, individual ~50x50x30 µm crystals of apatite and merrillite were extracted directly from thin sections using a Xe+ plasma FIB.As determined by SIMS, 207Pb/206Pb systematics of the unshocked or weakly shocked apatite in 76535 and 76335 is undisturbed, implying cooling of the rock below the closure temperature of Pb diffusion in apatite (~450°C) at ~4.2 Ga, ~100 Ma younger than what is interpreted as the rock's crystallization age. Phosphates that experienced similar levels of deformation but were in proximity or in direct contact with the impact melt in samples 76255 and 72255 show almost complete age resetting (~3.92 Ga). The SIMS determined age of 16 phosphates in sample 76255 is 3922.2 ± 6.7 Ma (2σ) and agrees with the previously published 207Pb/206Pb phosphate ages of impact melt breccias found within the same boulder and was interpreted as the timing of the Imbrium impact. These recrystallized phosphates yield comparable TIMS Pb-Pb ages (3917.8 ± 1.8 Ma and 3921.0 ± 1.3 Ma, 2σ) with significantly lower internal uncertainties than that of the individual SIMS measurements and may represent multiple impact-events close to the Imbrium event.SIMS U-Pb analyses of highly shocked phosphates (78235 and 78236) reveal a discordia line with an upper intercept of ~4.2 Ga and a lower intercept of ~0.5 Ga. We interpret this new, younger age as a minor thermal event that reactivated existing shock-induced nm-scale grain boundaries, as visualised by APT, within the apatite population to allow for Pb-loss at ~0.5 Ga. We propose a small crater located near the Apollo 17 landing site as a possible source of this sample.By correlating micro- to nanostructural characterization with in-situ age systematics we show that apatite and merrillite are powerful thermochronometers that provide a new approach to dating which has the potential to discriminate between temporally similar events. This can greatly aid in unravelling the bombardment record of solar system and be helpful when dealing with samples of limited availability (e.g. space return missions).|
1986LPI....17..392J|1986|A New Look at Rnaa Data for Lunar Fragment-Laden Impact Melts|James, O. B.|Lunar and Planetary Science Conference|||392|ABSTRACT_PLACEHOLDER|
1986LPI....17..861T|1986|Mineralogical Studies of Augite-Bearing Clasts in Lunar Highland Regolith Breccia, 60019 and Lunar Meteorites|Takeda, H., Miyamoto, M., Galindo, C., Ishii, T.|Lunar and Planetary Science Conference|||861|ABSTRACT_PLACEHOLDER|
1984LPI....15..894W|1984|Pristine Rocks (8TH Foray): Genetic Distinctions Using Eu/al and Sr/al Ratios|Warren, P. H., Kallemeyn, G. W., Wasson, J. T.|Lunar and Planetary Science Conference|||894|ABSTRACT_PLACEHOLDER|
1984LPI....15..709R|1984|Olivine in Lunar Dunite 72415, a Rather Shallow-Origin Cumulate|Ryder, G.|Lunar and Planetary Science Conference|||709|ABSTRACT_PLACEHOLDER|
1983LPSC...13..603J|1983|Subdivision of the Mg-Suite Noritic Rocks Into Mg-Gabbronorites and Mg-Norites|James, O. B., Flohr, M. K.|Lunar and Planetary Science Conference Proceedings|88||603|Mg-suite noritic rocks can be divided into two groups, the Mg-gabbronorites and the Mg-norites. The rocks of these groups differ in ratios of high-Ca pyroxene to total pyroxene, compositions of pyroxene and plagioclase, assemblages of Ti-, Nb-, and Zr-bearing minerals, compositions of chrome spinel, bulk-rock Ti/Sm and Sc/Sm, and measured ages. The two groups probably crystallized from different types of parent magmas. Two hypotheses are offered for the differences in composition of the parent magmas. One hypothesis ascribes the differences to compositional heterogeneity of the mantle source areas. The other hypothesis ascribes the differences to variations in extent of partial melting of the mantle source regions and variations in extent of assimilation of the anorthosite and the highly differentiated residual liquid that were produced during the primordial lunar differentiation.|http://dx.doi.org/10.1029/JB088iS02p0A603
1983LPSC...13..887L|1983|A Two-Pyroxene Thermometer|Lindsley, D. H., Andersen, D. J.|Lunar and Planetary Science Conference Proceedings|88||887|Experimentally determined pyroxene phase relations at 800°-1200°C are combined with calculated phase equilibria for the Di-En and Hd-Fs joins to produce a graphical two-pyroxene thermometer that should be applicable to a wide variety of rocks from the earth, moon, and meteorites. The thermometer can be used directly with natural pyroxenes that have low contents of Al and other minor components. Samples with higher contents of ‘others’ components require special projection onto the Ca-Mg-Fe pyroxene quadrilateral; Wo, En, and Fs as normally calculated will not yield correct temperatures! The special projection is necessary to approximate the activities of those components in natural pyroxenes. The effects of pressure are nonnegligible but can be corrected for. Use of the thermometer for slowly-cooled rocks may pose special problems if the pyroxenes have undergone granule exsolution (coalescence of exsolved material to form separate grains). For example, published analyses of Mg-rich augites from the Skaergaard intrusion give temperatures that are 50°-100°C below expected magmatic values. Textural and experimental evidence confirms that these augites have undergone granule exsolution. The primary pyroxene compositions must be reconstructed from textural evidence before correct igneous or peak-metamorphic temperatures can be obtained from this or any two-pyroxene thermometer. Of the numerous two-pyroxene thermometers proposed in the literature, those of Ross and Huebner [1975] and of Kretz [1982] Ca-reaction] yield temperatures most similar to our own, although the former tends to give temperatures about 50°C lower for some igneous pyroxenes. Other thermometers generally overestimate temperatures for metamorphic rocks (hornblende granulite facies) by 50°-100°C.|http://dx.doi.org/10.1029/JB088iS02p0A887
1982LPI....13..360J|1982|Subdivision of the Mg-Suite Plutonic Rocks Into Mg-Norites and Mg-Gabbronorites|James, O. B.|Lunar and Planetary Science Conference|||360|ABSTRACT_PLACEHOLDER|
1981LPI....12..993S|1981|Petrochemistry of Apollo 16 and 17 Samples|Simonds, C. H., Warner, J. L.|Lunar and Planetary Science Conference|||993|ABSTRACT_PLACEHOLDER|
1980LPSC...11..591W|1980|Significance of major and minor element variations in plagioclase in sodic ferrogabbro and breccia matrix in lunar highlands sample 67915.|Weiblen, P. W., Day, W. C., Miller, J. D., Jr.|Lunar and Planetary Science Conference Proceedings|1||591|Attention is given to the significance of the results of a study of Ca, K, Ti, Fe, Mn, and Mg variations in plagioclase in highlands sample 67915,84. This polymict breccia from Outhouse Rock station 11 at the Apollo 16 site has been selected for study because it contains a wide variety of clast types, including a differentiated type-sodic ferrogabbro. It is found that the data on Ca, K, Ti, Fe, Mn, and Mg in plagioclase show no evidence of reaction between sodic ferrogabbro and breccia matrix clasts. Two groups of plagioclase compositions have been recognized in the breccia matrix. The data suggest that the prebreccia characteristics of plagioclase compositions have been preserved in 67915. Data on Mg/(Mg+FE) ratios suggest that the sodic ferrogabbro and the intermediate-Ca plagioclase clasts could be related to the Mg-rich plutonic rock suite and the high-Ca plagioclase clasts to the ferroan anorthosites.|
