2014E&PSL.390..244B|2014|The origin of water in the primitive Moon as revealed by the lunar highlands samples|Barnes, Jessica J., Tartèse, Romain, Anand, Mahesh, McCubbin, Francis M., Franchi, Ian A., Starkey, Natalie A., Russell, Sara S.|Earth and Planetary Science Letters|390||244|The recent discoveries of hydrogen (H) bearing species on the lunar surface and in samples derived from the lunar interior have necessitated a paradigm shift in our understanding of the water inventory of the Moon, which was previously considered to be a ‘bone-dry’ planetary body. Most sample-based studies have focused on assessing the water contents of the younger mare basalts and pyroclastic glasses, which are partial-melting products of the lunar mantle. In contrast, little attention has been paid to the inventory and source(s) of water in the lunar highlands rocks which are some of the oldest and most pristine materials available for laboratory investigations, and that have the potential to reveal the original history of water in the Earth-Moon system. Here, we report in-situ measurements of hydroxyl (OH) content and H isotopic composition of the mineral apatite from four lunar highlands samples (two norites, a troctolite, and a granite clast) collected during the Apollo missions. Apart from troctolite in which the measured OH contents in apatite are close to our analytical detection limit and its H isotopic composition appears to be severely compromised by secondary processes, we have measured up to ∼2200 ppm OH in the granite clast with a weighted average δD of ∼ -105±130‰, and up to ∼3400 ppm OH in the two norites (77215 and 78235) with weighted average δD values of -281±49‰ and -27±98‰, respectively. The apatites in the granite clast and the norites are characterised by higher OH contents than have been reported so far for highlands samples, and have H isotopic compositions similar to those of terrestrial materials and some carbonaceous chondrites, providing one of the strongest pieces of evidence yet for a common origin for water in the Earth-Moon system. In addition, the presence of water, of terrestrial affinity, in some samples of the earliest-formed lunar crust suggests that either primordial terrestrial water survived the aftermath of the putative impact-origin of the Moon or water was added to the Earth-Moon system by a common source immediately after the accretion of the Moon.|http://dx.doi.org/10.1016/j.epsl.2014.01.015
1986LPI....17..601N|1986|REE Abundances and Pb-Pb Isotopic Systematics of the Lunar Meteorite, YAMATO-82192|Nakamura, N., Unruh, D. M., Tatsumoto, M., Fujiwara, T.|Lunar and Planetary Science Conference|||601|ABSTRACT_PLACEHOLDER|
1983LPSC...13..603J|1983|Subdivision of the Mg-Suite Noritic Rocks Into Mg-Gabbronorites and Mg-Norites|James, O. B., Flohr, M. K.|Lunar and Planetary Science Conference Proceedings|88||603|Mg-suite noritic rocks can be divided into two groups, the Mg-gabbronorites and the Mg-norites. The rocks of these groups differ in ratios of high-Ca pyroxene to total pyroxene, compositions of pyroxene and plagioclase, assemblages of Ti-, Nb-, and Zr-bearing minerals, compositions of chrome spinel, bulk-rock Ti/Sm and Sc/Sm, and measured ages. The two groups probably crystallized from different types of parent magmas. Two hypotheses are offered for the differences in composition of the parent magmas. One hypothesis ascribes the differences to compositional heterogeneity of the mantle source areas. The other hypothesis ascribes the differences to variations in extent of partial melting of the mantle source regions and variations in extent of assimilation of the anorthosite and the highly differentiated residual liquid that were produced during the primordial lunar differentiation.|http://dx.doi.org/10.1029/JB088iS02p0A603
1983LPSC...13..887L|1983|A Two-Pyroxene Thermometer|Lindsley, D. H., Andersen, D. J.|Lunar and Planetary Science Conference Proceedings|88||887|Experimentally determined pyroxene phase relations at 800°-1200°C are combined with calculated phase equilibria for the Di-En and Hd-Fs joins to produce a graphical two-pyroxene thermometer that should be applicable to a wide variety of rocks from the earth, moon, and meteorites. The thermometer can be used directly with natural pyroxenes that have low contents of Al and other minor components. Samples with higher contents of ‘others’ components require special projection onto the Ca-Mg-Fe pyroxene quadrilateral; Wo, En, and Fs as normally calculated will not yield correct temperatures! The special projection is necessary to approximate the activities of those components in natural pyroxenes. The effects of pressure are nonnegligible but can be corrected for. Use of the thermometer for slowly-cooled rocks may pose special problems if the pyroxenes have undergone granule exsolution (coalescence of exsolved material to form separate grains). For example, published analyses of Mg-rich augites from the Skaergaard intrusion give temperatures that are 50°-100°C below expected magmatic values. Textural and experimental evidence confirms that these augites have undergone granule exsolution. The primary pyroxene compositions must be reconstructed from textural evidence before correct igneous or peak-metamorphic temperatures can be obtained from this or any two-pyroxene thermometer. Of the numerous two-pyroxene thermometers proposed in the literature, those of Ross and Huebner [1975] and of Kretz [1982] Ca-reaction] yield temperatures most similar to our own, although the former tends to give temperatures about 50°C lower for some igneous pyroxenes. Other thermometers generally overestimate temperatures for metamorphic rocks (hornblende granulite facies) by 50°-100°C.|http://dx.doi.org/10.1029/JB088iS02p0A887
1982LPI....13..360J|1982|Subdivision of the Mg-Suite Plutonic Rocks Into Mg-Norites and Mg-Gabbronorites|James, O. B.|Lunar and Planetary Science Conference|||360|ABSTRACT_PLACEHOLDER|
1980LPSC...11..611M|1980|Comparative thermal histories of matrix from Apollo 17 Boulder 7 fragment-laden melt rocks: an analytical transmission electron microscopy study.|McGee, J. J., Nord, G. L., Jr., Wandless, M. -V.|Lunar and Planetary Science Conference Proceedings|1||611|ABSTRACT_PLACEHOLDER|
1980LPI....11..700M|1980|Comparative Thermal Histories of Matrix from Apollo 17 Boulder 7 Fragment-Laden Melt Rocks|McGee, J. J., Nord, G. L., Wandless, M. -V.|Lunar and Planetary Science Conference|||700|ABSTRACT_PLACEHOLDER|
1979LPSC...10..531N|1979|A summary of the petrology and geochemistry of pristine highlands rocks.|Norman, M. D., Ryder, G.|Lunar and Planetary Science Conference Proceedings|1||531|The petrology and geochemistry of pristine lunar highlands rock samples consisting of ferroan anorthosites, norites, troctolites, spinel troctolites/dunite/lherzolite, and KREEP, are described. In addition, petrographic and chemical evidence is presented which shows that low-siderophile rocks are the result of endogenous igneous activity and not impact melt differentiation. For example, these rocks contain Fe-metal as a late-crystallizing phase, and have W/La ratios higher than polymict breccias.|
1979LPSC...10..713J|1979|Consortium breccia 73255: genesis and history of two coarse-grained clasts.|James, O. B., McGee, J. J.|Lunar and Planetary Science Conference Proceedings|1||713|A study of two clasts of coarse-grained anorthositic-noritic-troctolitic-suite norites from the fragment-laden melt rock 73255 is presented. Both clasts are igneous rocks crystallized from melts that were probably internally generated; clast 27,80 is a cumulate, and the parent magmas of both rocks probably crystallized below the lunar surface. Despite similar history, the parent rocks of the two clasts appear to be derived from distinct magma types: the 27,80 is characterized by plagioclase and orthopyroxene as the major constituents and by a high K, Nb, and Zr content, while the 27,45 type also contains augite and has a low content of K, Nb, and Zr.|
1979LPSC...10.1095T|1979|Pyroxenes in early crustal cumulates found in achondrites and lunar highland rocks.|Takeda, H., Miyamoto, M., Ishii, T.|Lunar and Planetary Science Conference Proceedings|1||1095|The paper discusses pyroxene fragments with augite blebs with bulk compositions of Mg-rich cumulate eucrites which were found in a eucretic polymict breccia from Antarctica. The cooling rate deduced from a computer simulation on the augite exsolution suggests that this pyroxene may have been produced several km below the lunar crust surface; pyroxene compositions and textures in light-matrix breccia 60016.97 show that it is a lunar analogue of the eucritic polymict breccia. It is concluded that this type of breccia may supply information on the pristine nonmare pyroxene components within the original lunar crust.|
