2019AGUFM.P33C..06S|2019|Apollo 17's Deep Drill Core 70001/9 δ<SUP>15</SUP>N Data Indicates A Factor Of 1.7 Increase The Rate Of Regolith Maturation 500 ± 200 Myr Ago Because Of An Increase In Solar Luminosity That Also May Have Triggered The Cambrian Explosion.|Schmitt, H. H.|AGU Fall Meeting Abstracts|2019||P33C-06|Apollo 11's Field Geology Experiment team included small core tubes for use on the first lunar landing 50 years ago. The rationale for coring on this and other missions rested primarily on the hypothesis that development of the regolith would have recorded the history of the solar wind and the flux and composition of meteors and comets impacting the Moon. The most complete core is the 298 cm Apollo 17 deep drill core 70001/9 and a synthesis of geologic, petrographic and geochemical data from numerous papers (published 1974-2017) produced the following conclusions: 70001/9 consists of nine major regolith units, based on differences in maturity indexes, agglutinate and pyroclastic ash content, and particle size- and type-frequency. The nine units probably span at least 1 billion years of solar system history. Primary indicators of maturity of each unit (Is/FeO, GCR tracks, decreased Zn content, and agglutinate percent) are highly correlated. After deposition, the surface of each unit was disturbed by small impacts, defined by reductions in Is/FeO. The second highest unit correlates petrographically and chemically with600-meter diameter Camelot Crater (rim 1 km away), estimated by topographic diffusion analysis to be 500 ± 200 Myr old. Several units in the core can be correlated with ejecta from impact craters within the valley of Taurus-Littrow morphologically older than Camelot. δ<SUP>15</SUP>Nat specific points in the lower 7 units of 70001/9 increases linearly with Is/FeOwith a slope of +1.22 δ<SUP>15</SUP>N‰ per Is/FeO point increase. Correcting δ<SUP>15</SUP>N‰ in the lower 7 units for their maturity gives a consistent solar wind δ<SUP>15</SUP>N value of -105 ± 5‰ at their times of deposition. The top two core units, including the Camelot-correlated unit (500 ± 200 Myr), require an increase in the rate of maturation to +2.07δ<SUP>15</SUP>N‰ per Is/FeO point to equal a solar wind δ<SUP>15</SUP>N value of -105 ± 5‰. <P />Assuming no change in solar wind δ<SUP>15</SUP>N‰, this synthesis of data on 70001/9 indicates that the Sun's luminosity would have increased by a factor of about 1.7 about 500 million years ago. Could this solar warming have triggered the Cambrian Explosion of life's quantity and diversity on Earth 540 million years ago? <P />Plans for future coring on the Moon should include deep cores that reach to the entire depth of regolith now present on dated mare and basin ejecta.|
2019LPI....50.2277N|2019|Recent Deposition and Mixing History of the Apollo 17 Drill Core 70009-70001|Nishiizumi, K., Welten, K. C., Caffee, M. W.|Lunar and Planetary Science Conference||2132|2277|Depth profiles of cosmogenic nuclides from the Apollo 17 drill core were measured. Recent cratering and mixing history of the core were investigated.|
1984LPSC...15..161L|1984|Agglutinates as recorders of regolith evolution - Application to the Apollo 17 drill core|Laul, J. C., Smith, M. R., Papike, J. J., Simon, S. B.|Lunar and Planetary Science Conference Proceedings|89||C161|Chemical data are reported for agglutinates from 26 depth intervals of the Apollo 17 deep drill core, and the compositions of the agglutinates are compared with those of the soils in which they occur. The agglutinate sequence suggests a scenario in which several closely-spaced depositional events were involved in the formation of the drill core, rather than a continuous accumulation process.|http://dx.doi.org/10.1029/JB089iS01p0C161
1984LPI....15..467L|1984|The Apollo 17 Drill Core (sections 70009-70001): a Test for Indigenous Versus Transported Agglutinates|Laul, J. C., Smith, M. R., Papike, J. J., Simon, S. B.|Lunar and Planetary Science Conference|||467|ABSTRACT_PLACEHOLDER|
1984LPI....15..298G|1984|Studies of the Chemical Composition of Gaseous Phase Released from Laser Pulse Evaporated Rocks and Meteorite Materials|Gerasimov, M. V., Mukhin, L. M.|Lunar and Planetary Science Conference|||298|ABSTRACT_PLACEHOLDER|
1982LPSC...12..519N|1982|An ancient avalanche deposit in the Taurus-Littrow Valley is part of the long depositional history of the Apollo 17 drill core.|Nagle, J. S.|Lunar and Planetary Science Conference Proceedings|12||519|A description is presented of data and new calculations which support the idea that the Apollo 17 drill string has a long depositional history. Attention is given to a new interpretation, that a very ancient avalanche was a major depositional event in the history of the core. Important implications for composition of soil components then result from the avalanche interpretation. It is pointed out that single-slab deposition of the entire Apollo 17 drill string would require some extremely unusual events, including preferential disappearance of a 75-150 m crater, and redeposition of 11 oriented features in an upright, instead of the normal overturned position. It appears to be more likely that the oldest valley floor surface is the basalt-rich zone below 275 cm.|
1980LPSC...11.1395L|1980|The Apollo 17 drill core: chemistry of size fractions and the nature of the fused soil component.|Laul, J. C., Papike, J. J.|Lunar and Planetary Science Conference Proceedings|2||1395|It is shown that the Apollo 17 drill core 70009-70001 is heterogeneous with depth, containing five stratigraphic units, and has a bulk soil chemistry governed by the coarse fractions because of their greater weight proportions. The four components (1) KREEP, (2) anorthositic gabbro, (3) mare basalt, and (4) orange glass are used to model the compositions of the coarse and fine fractions of the entire drill core. It is found that the chemistry of the fused soil component in the five stratigraphic units is more similar to the chemistry of the fine, less than 20-micron fractions than the coarse fraction, suggesting that agglutinates may prefferentially meld and replicate the chemistry of the finer size fractions. The sources of Zn are the orange/black glasses, and the Zn profile is anticorrelated with the maturity index of Morris et al (1979), indicating the liberation of Zn during soil maturation.|
1980LPSC...11.1497E|1980|Recent depositional history of Apollo 16 and 17 cores.|Evans, J. C., Fruchter, J. S., Reeves, J. H., Rancitelli, L. A., Perkins, R. W.|Lunar and Planetary Science Conference Proceedings|2||1497|Measurements of Al-26 and Mn-53 in the Apollo 17 drive tube 76001 show a clear integral excess of activity above expected production down to a depth of at least 9 gm/sq cm. This excess is interpreted as a continuous accretion of highly irradiated surface material slowly transported downslope by impact or other processes at a buildup rate of 1.5 cm/m.y. This drive tube, 76001, was collected near a change in slope on the North Massif. Integral excesses have also been observed in other Apollo 16 and 17 cores. Evidence in the Al-26 and Mn-53 record for continuous accretion is shown for Apollo 16 cores 60007 and 60010 and the Apollo 16 deep drill string 70009-70001. This evaluation shows that accretion at specific sites, either through continuous downslope movement or regolith material on the moon, or simply through small impact redistribution, is common on both small and large scales.|
1980LPSC...11.1463A|1980|Depth scales for Apollo 15, 16, ans 17 drill cores.|Allton, J. H., Waltz, S. R.|Lunar and Planetary Science Conference Proceedings|2||1463|The paper presents depth scales in cm from the surface, and overburden mass in g/cu cm for Apollo 15, 16, and 17 drill cores, which are based on original sample data, Apollo surface activity videotapes, and flight hardware. The Apollo 15 drill core was completely filled, with a straightforward scale accurately representing in situ lunar conditions. A large void in the Apollo 16 drill core was found, although there is evidence that only the upper half of the core has been disturbed. Voids were also found in the upper part of the Apollo 17 drill core, which are explained by sample migration in the tube, and thus the scale for the core closely represents in situ lunar conditions|
1980LPSC...11.1609P|1980|Apollo 17 drive tube 76001: modal petrology.|Papike, J. J., Wyszynski, J.|Lunar and Planetary Science Conference Proceedings|2||1609|Twelve polished thin sections from Apollo 17 drive tube 76001 have been studied by optical petrography. The entire core is found to be mature showing little variation in depth, which is consistent with a depositional model involving slow downslope movement of the regolith by mass wasting. However, within the core some major differences are preserved between two stratigraphic units. Unit A (20-31 cm depth) is enriched in gabbroic anorthosite relative to unit B (0-20 cm depth), while unit B is enriched in KREEPY noritic breccias relative to unit A. This observation is interpreted in terms of a stratigraphy for North Massif involving a noritic breccia unit overlying a unit enriched in gabbroic anorthosite. Pronounced differences between the highland/mare ratios in drive tube 76001 and the Apollo 17 drill core separated by only 3.5 km demonstrate the relative inefficiency of lateral transport as a regolith mixing mechanism on the moon.|
